image_path,zone_type,built_ratio,vegetation_ratio,water_ratio,road_density,distance_to_center_km,night_light_index,public_transport_score,population_density,density_class,mean_red,mean_green,mean_blue,brightness,contrast,vegetation_index,water_index,built_up_proxy,texture,grayness
data\images\sat_patch_0586.png,parque_urbano,0.13577017710663458,0.9208868868711106,0.14906256428709283,0.10048534516168657,12.934269899450618,0.22472365335412187,0.1356592163146183,100.0,baixa,70.599609375,168.62841796875,93.379638671875,110.86922200520833,48.42388824180293,0.40977141881088897,0.13892019526423807,-0.7814503574291528,13.859002976190476,0.6554153546566603
data\images\sat_patch_0587.png,residencial,0.4394338659313775,0.18850216252874624,0.05858375054279985,0.3876632610078905,15.882873046049234,0.5501000260443561,0.4788164173499704,6313.71674060492,media,102.0654296875,107.88916015625,88.065185546875,99.33992513020833,23.636559418414258,0.027738047762356718,-0.07363487489761684,-0.12909061883389994,14.490823412698411,0.9138945848632134
data\images\sat_patch_0588.png,industrial,0.5681818575002424,0.11453489660111481,0.0787001574936495,0.38699536870553514,3.9196083437760247,0.8159866054984458,0.45012199434027855,8505.203294058034,media,92.0048828125,107.0361328125,88.2392578125,95.76009114583333,24.452209362346498,0.07551835423107481,-0.020891802452222975,-0.17662955539183822,14.198826058201059,0.9093058539726672
data\images\sat_patch_0589.png,industrial,0.5089624495778354,0.08915061944932214,0.03001814925235671,0.5637269041638531,10.526350269714268,0.679427339107462,0.5959732280575311,9298.756288792543,alta,93.8046875,107.98486328125,93.544677734375,98.44474283854167,27.30304780244062,0.07027210108788003,-0.0013878337079599537,-0.1453625669190881,15.28187003968254,0.9182002271636927
data\images\sat_patch_0590.png,industrial,0.6343847705719151,0.283223561038717,0.0334666156844449,0.3903228083147164,2.8801142795199204,0.7589495181824578,0.6169866194045218,10952.81760350845,alta,80.5673828125,113.461181640625,88.337158203125,94.12190755208333,35.75376193794734,0.16953070158152436,0.0460009855146834,-0.30820572573451505,16.239459325396826,0.8629219870893416
data\images\sat_patch_0591.png,periurbano,0.3061300189968831,0.697511640447007,0.03953123898572687,0.2000670993343892,9.695316499400201,0.47787439941038146,0.38084337909797783,2971.6089575225838,baixa,78.328125,148.871826171875,90.612548828125,105.9375,40.554554306514085,0.31049170784379937,0.07271442380955795,-0.6079196568721449,14.521329365079366,0.7410838866712328
data\images\sat_patch_0592.png,parque_urbano,0.029862820773795,0.8307387193099454,0.18796863846848966,0.1955918203675223,23.126677523038616,0.2272416675771053,0.21651251721286774,100.0,baixa,66.94921875,166.61328125,80.877197265625,104.813232421875,50.82925484866682,0.42671260186582777,0.09421846782738999,-0.884431003755682,13.419229497354497,0.6424073372556034
data\images\sat_patch_0593.png,periurbano,0.28092654077743845,0.6296693652720773,0.0989236843541759,0.3585411413693468,11.050589619166619,0.3561817152667554,0.37464806252352084,2596.248326844644,baixa,84.936767578125,136.090576171875,93.685546875,104.904296875,33.71670021612359,0.23143656117123942,0.04897920662757784,-0.44592471321864324,14.547949735449736,0.8062039307912892
data\images\sat_patch_0594.png,centro,0.8189909904226211,0.18850660983376413,0.010333338834909691,0.6823752582645861,0.2,0.9165911055569202,0.8540470444930259,13857.731362404622,alta,90.63427734375,108.544921875,83.25390625,94.14436848958333,30.09444482894031,0.08992226352741403,-0.042443200560133225,-0.22944367459505946,16.54460152116402,0.8898798606951164
data\images\sat_patch_0595.png,residencial,0.4787459159901311,0.24141585841351815,0.03444373706609769,0.6440509285993761,9.92270290712586,0.6193276787294719,0.5710751880752508,7172.646372339832,media,97.6923828125,98.42333984375,98.02783203125,98.0478515625,26.571190158250023,0.0037271719861239447,0.0017139221786767308,-0.005744464637978389,15.244833002645501,0.9377742734160383
data\images\sat_patch_0596.png,residencial,0.538809898703132,0.41332173046330734,0.005519607298283425,0.6691632981910673,7.822604162841924,0.7783200154599136,0.8348752718328204,8829.29561912005,media,97.9150390625,117.468505859375,87.381591796875,100.92171223958333,30.478701215724435,0.09078440376298537,-0.056846404383750625,-0.24593508802972414,16.12161044973545,0.8799023425179594
data\images\sat_patch_0597.png,parque_urbano,0.18925537666869385,0.710129977800313,0.049198133883363096,0.22080741324456837,11.630660338554943,0.31673226814348054,0.08260941464876861,496.21821388558374,baixa,69.94140625,144.028564453125,78.310302734375,97.4267578125,40.9485593383217,0.34625025938648085,0.05645058991398508,-0.7174898437858006,13.944031084656086,0.7261753284064283
data\images\sat_patch_0598.png,centro,0.7533122311760607,0.04841916569351999,0.057119612019452044,0.7066454953182396,2.909610026710132,0.9032766470378223,0.837381800449441,13238.670326020349,alta,92.504638671875,99.408203125,84.473388671875,92.12874348958333,29.80385958575902,0.03597239430417845,-0.04537992696133245,-0.11852098401666154,16.809854497354497,0.9238552871644674
data\images\sat_patch_0599.png,industrial,0.6196942405083907,0.166094566143758,0.023839868611510908,0.6819413975662317,6.259515260213801,0.6928800087529348,0.7055336180619769,10976.978167337496,alta,84.097900390625,100.430419921875,88.478271484375,91.002197265625,32.30699015709395,0.08850955460430794,0.025382247275368548,-0.1554065094460152,16.076471560846564,0.9098102901769306
data\images\sat_patch_0600.png,residencial,0.4983529493566883,0.3144024166776351,0.019907389069895344,0.5213643594368926,7.741615748374384,0.7127548678352613,0.5650966280456637,8157.171093946094,media,87.519775390625,109.44091796875,81.593994140625,92.8515625,31.584392224546768,0.11129704152102361,-0.03504020536816659,-0.26799799879648767,15.094907407407408,0.8835716174285717
data\images\sat_patch_0601.png,residencial,0.479762858124944,0.21563725835036884,0.08219743130481934,0.5210763861838905,10.746628083697967,0.6868990559103627,0.5437761980355086,7475.246798521736,media,99.510498046875,107.425537109375,93.807373046875,100.247802734375,27.194396336600818,0.03824872269479269,-0.02950128168819412,-0.10739987472471808,15.438905423280424,0.9281723368564373
data\images\sat_patch_0602.png,industrial,0.6447026594332536,0.17454179547414145,0.0802260066411077,0.375921850580989,4.9928445312869645,0.485342740151937,0.46719702801507695,8335.941031336872,media,95.989990234375,105.021728515625,92.651611328125,97.88777669270833,25.54984890319658,0.04493140147491326,-0.017696938856019,-0.10931832335562475,14.105034722222221,0.9272103923941091
data\images\sat_patch_0603.png,industrial,0.7874881215285171,0.11051969132787783,0.0043096862963663,0.4729789750725525,6.8849929318648115,0.9016682256666388,0.4342703287921681,11719.48332762025,alta,100.65771484375,99.446533203125,83.423828125,94.50935872395833,27.402016675475476,-0.006052753234346749,-0.09362093747798886,-0.07836008772443967,15.529307208994709,0.913257690158917
data\images\sat_patch_0604.png,industrial,0.6978821759878137,0.08276410587739873,0.08865563414078759,0.3755902384143779,2.685387813685823,0.719094953157231,0.5793462726182982,9370.782571767748,alta,89.836669921875,99.004638671875,86.12109375,91.65413411458333,28.265387572113795,0.04854853405604336,-0.021116295599707034,-0.12029742926659469,14.800967261904763,0.927782081578462
data\images\sat_patch_0605.png,residencial,0.5312211302765788,0.15779856393516428,0.016050065311577145,0.5206341650241834,12.716286042544898,0.6995118593086231,0.5707956068882868,9133.826260469328,alta,94.792724609375,108.144287109375,87.161376953125,96.699462890625,26.086415380803988,0.06579165782096096,-0.04194105848000148,-0.1775318666455333,14.950396825396826,0.9072106140060864
data\images\sat_patch_0606.png,centro,0.7398463235001078,0.15082903634006195,0.05694179582876415,0.6569610586665535,3.4867238900436677,0.7866346118686287,0.5413129659424262,12567.142753918692,alta,96.0,104.218505859375,89.100341796875,96.43961588541667,25.693932302084914,0.041047683295067874,-0.037275231903252236,-0.12099109616747092,15.577422288359788,0.9219277819896738
data\images\sat_patch_0607.png,centro,0.8346834936198457,0.18703557928661102,0.056599097380227746,0.6502548840728093,1.3779725529256974,0.868206945411111,0.590711775868201,11816.736601610173,alta,92.65771484375,102.93505859375,86.454833984375,94.015869140625,29.50981627584146,0.05254459823250801,-0.034631190641455534,-0.14230346599649693,15.775132275132275,0.9165525188919776
data\images\sat_patch_0608.png,centro,0.7417275762682903,0.09807807279477408,0.004008808797138226,0.7235883562590755,5.0398883425362095,0.7810223910714866,0.8255593898274152,12510.755697980896,alta,94.8388671875,95.008056640625,85.8935546875,91.91349283854167,25.25719434379819,0.0008911888000196636,-0.04949478548288399,-0.0505023311514958,15.294270833333334,0.9354569957457921
data\images\sat_patch_0609.png,centro,0.6997782851871865,0.1955449228470285,0.020773993272725264,0.792624539455669,4.70317768411446,0.7906104359927418,0.7615744144908189,11916.882895887738,alta,95.855712890625,105.251220703125,93.7080078125,98.27164713541667,28.61310712313624,0.04671896487050325,-0.011329726272670003,-0.10653490147164214,16.919766865079367,0.9263026762467581
data\images\sat_patch_0610.png,residencial,0.5840784034813514,0.40409542663217046,0.040895899037221434,0.4429530561606787,5.901845436044688,0.6800720913037843,0.6557147672617017,8309.632184740996,media,86.9599609375,117.966552734375,91.521484375,98.81599934895833,27.651619454815986,0.15130590517543446,0.0255574096453326,-0.29070019001662434,14.73582175925926,0.8663190613516449
data\images\sat_patch_0611.png,residencial,0.5375074574430632,0.44334002005808315,0.08510534204231232,0.5399267651139764,6.726907517691732,0.6182206518395933,0.3659491861574564,7041.00336648082,media,94.638671875,129.148193359375,83.59375,102.460205078125,36.524495628927255,0.154207090277732,-0.06196920681904297,-0.39070761180541613,16.178571428571427,0.8257365802758715
data\images\sat_patch_0612.png,industrial,0.6326065214314882,0.06567304425065447,0.0443585378850507,0.4965804519932078,4.795697454974581,0.7258352147051889,0.47587158682097686,11059.833341906764,alta,96.81201171875,106.351806640625,95.69677734375,99.62019856770833,32.934083357141645,0.046956170404535105,-0.005793160793530142,-0.10135908333040576,16.01843584656085,0.928654968028416
data\images\sat_patch_0613.png,residencial,0.6958890501070172,0.30349743573974347,0.06732411169320789,0.6536212417828087,6.233416379873175,0.9335008058590404,0.9649158514802556,10839.887221428777,alta,93.8486328125,114.54736328125,92.12109375,100.17236328125,32.65939345737216,0.09932403096705535,-0.009289356311604076,-0.21525397902618948,16.255787037037038,0.8926076246124636
data\images\sat_patch_0614.png,industrial,0.7523449280914576,0.1966451304300746,0.035806505562654245,0.679613575487557,1.7984475442268524,0.8923152028375565,0.6715989635415658,12486.28874332202,alta,98.715087890625,104.60400390625,90.201904296875,97.84033203125,26.517822002267113,0.028963910543847914,-0.045063090673376695,-0.10369453474018273,16.27951388888889,0.9256303763915559
data\images\sat_patch_0615.png,centro,0.9023130969703212,0.14581350144155628,0.05765081976205957,0.7588465384206466,1.8392303323484611,0.936227562101965,0.7115681458865922,14779.564099146526,alta,96.19580078125,100.849853515625,93.288818359375,96.77815755208333,32.70598691675785,0.02361915936366657,-0.015341521753678998,-0.063108701763793,17.91149966931217,0.9351647727100081
data\images\sat_patch_0616.png,periurbano,0.10944607235303497,0.6167201114375647,0.08395974718332738,0.20754967143554376,17.150324148404103,0.35397693939749025,0.09465335226792732,100.0,baixa,67.5673828125,147.14013671875,72.15478515625,95.62076822916667,44.27978963933291,0.37060999870597655,0.032832315570308745,-0.8081827134141377,13.86904761904762,0.7019648116629793
data\images\sat_patch_0617.png,residencial,0.6270172741754853,0.2748156457916697,0.04915114203015926,0.6658338402589339,9.17279577995745,0.7855250601988262,0.6114351899318017,9803.124843741654,alta,93.77392578125,111.861328125,86.68505859375,97.44010416666667,32.09168069423625,0.08795866424751012,-0.03928242848517124,-0.22200136073847387,16.21866732804233,0.8925521568050726
data\images\sat_patch_0618.png,industrial,0.4555990776075761,0.2898747767324216,0.0374693978170455,0.39904356796556545,10.928555153182034,0.6964092564128554,0.43922056277595045,5781.453412752331,media,99.75048828125,103.566650390625,82.191650390625,95.16959635416667,25.68104985611122,0.0187695051953502,-0.09650781244131583,-0.13234879000080216,14.11739417989418,0.9063573301059354
data\images\sat_patch_0619.png,industrial,0.6089047269167771,0.07557171846912768,0.034459560762651435,0.6812743716468357,1.0500235206321626,0.6539638671824987,0.6343657504692845,10124.926117888315,alta,102.328369140625,108.235595703125,88.184326171875,99.582763671875,30.011461337844764,0.028054309002156077,-0.07424199668850089,-0.13033628951396956,16.20262896825397,0.9102320363733208
data\images\sat_patch_0620.png,residencial,0.6626953389814616,0.3811467702259008,0.09988355621713885,0.35120138072094137,5.3923105405630976,0.8556625604931984,0.48710603711166167,7502.21560959156,media,86.33837890625,116.453125,79.465087890625,94.08553059895833,36.90044706722987,0.14850102378633648,-0.04145444668289709,-0.3566052190104644,15.721023478835978,0.852678528992883
data\images\sat_patch_0621.png,centro,0.7083438569359042,0.050835286765198134,0.027424821692865413,0.5684737017580913,4.060422933921805,0.8028477161702857,0.4976376346055674,10512.678542808106,alta,92.952880859375,103.26806640625,90.219482421875,95.48014322916667,27.69071410013326,0.05256923706693791,-0.014922548214222061,-0.12234883870291109,15.394923941798941,0.9243791119686141
data\images\sat_patch_0622.png,parque_urbano,0.034343198941590936,0.9218717540310765,0.044838004683106454,0.08401753429399339,18.919581155608753,0.25882831004251095,0.16821971690279594,100.0,baixa,64.553466796875,181.26220703125,83.9775390625,109.93107096354167,55.91241771885868,0.474781522032629,0.13077452766488798,-0.9733072023262691,12.797329695767196,0.5930890343185431
data\images\sat_patch_0623.png,residencial,0.6713590327236036,0.3951282971314739,0.018182188369671805,0.7020462163711575,3.518644130649448,0.8565652327290358,0.6513558909743843,10882.874724997442,alta,88.92626953125,117.30029296875,84.42236328125,96.88297526041667,30.949255603290776,0.13758665690756178,-0.025981781055578343,-0.3161130855453788,16.080481150793652,0.8611730391897048
data\images\sat_patch_0624.png,centro,0.8781081281608589,0.12649639766645873,0.03371220635876939,0.926052262317612,0.2,1.0,1.0,14958.42460864588,alta,91.5029296875,100.106201171875,86.459228515625,92.689453125,25.587550367620405,0.044900112019134235,-0.028341424909989702,-0.12002575886690713,16.213210978835978,0.9244713468539822
data\images\sat_patch_0625.png,periurbano,0.35082741775862225,0.5754076853060581,0.11686651637012559,0.3787450424112402,14.273327153912213,0.5486535369932339,0.45843019185697,3243.9614174870526,baixa,86.38330078125,135.374267578125,83.628173828125,101.79524739583333,36.03654246424506,0.22092128326623844,-0.016205535204313427,-0.49480237110457487,14.774512235449734,0.7955595889182477
data\images\sat_patch_0626.png,parque_urbano,0.16854533839267258,0.8696725073490391,0.10953372807563427,0.1806047470159795,17.4505992820824,0.39092502344649405,0.2696495736958277,100.0,baixa,78.389892578125,168.177734375,92.654052734375,113.07389322916667,49.45575287987924,0.36415097367909377,0.0833947091596516,-0.7309889013924974,14.14905753968254,0.6788305621488988
data\images\sat_patch_0627.png,residencial,0.44857028229379226,0.43149860503690307,0.09086198017567707,0.6001651317152845,8.246993367380165,0.6385353427831241,0.5174214830923446,6821.637408516943,media,90.123291015625,117.917236328125,89.424560546875,99.155029296875,29.16241459312801,0.13359870566457824,-0.003891611393718977,-0.28383139476244984,15.792700066137566,0.8698058575066283
data\images\sat_patch_0628.png,centro,0.9136161905579605,0.03908704585344527,0.015279550825287968,0.7515059969647762,4.29927614709818,1.0,0.7430216183868608,14710.30321113235,alta,99.379638671875,100.98779296875,89.10205078125,96.48982747395833,30.11619577706012,0.008026026364071617,-0.054528309173781604,-0.06992393238639072,16.710482804232804,0.9304736589249816
data\images\sat_patch_0629.png,residencial,0.4489567326143953,0.19381634338307296,0.049795280537718034,0.4636238378504647,13.822812853619682,0.6140973456755794,0.6458846101083545,7466.848996702775,media,94.289794921875,114.932861328125,91.94384765625,100.38883463541667,32.18526760577683,0.0986655397535823,-0.012596796263833367,-0.21731540067156543,15.165054563492063,0.8959339427422467
data\images\sat_patch_0630.png,industrial,0.5976609730933047,0.22579937342499456,0.04311126520377806,0.3559181602350934,10.830732936619146,0.613504319335286,0.6881264119626291,7415.86633599973,media,91.659423828125,107.925048828125,96.294921875,98.62646484375,22.145899736359294,0.08149744668021996,0.02466289355998133,-0.141421228645256,14.416377314814815,0.9146006533951013
data\images\sat_patch_0631.png,periurbano,0.3984729988852229,0.6057997969463587,0.053440776261013456,0.25797457913884014,13.615891105451958,0.5472751297823133,0.4588140396874581,3844.1429123476178,media,71.668212890625,137.259521484375,81.12353515625,96.68375651041667,39.27736849959799,0.3139425623698143,0.061883722940590205,-0.6295126402630771,14.421006944444445,0.7555308747334292
data\images\sat_patch_0632.png,parque_urbano,0.16297917693111869,0.6986815846584119,0.1660904911736828,0.233240870846977,15.696917230801501,0.4006517310464278,0.2734359912189908,100.0,baixa,86.873046875,151.809326171875,89.60888671875,109.430419921875,39.57954529815321,0.2720614773344014,0.015502095724685512,-0.5809020822498981,13.981481481481481,0.7413252257006453
data\images\sat_patch_0633.png,industrial,0.7122714693748211,0.06927230774338979,0.02150973147270866,0.3434244656152834,1.3137210308067417,0.7669292936704522,0.622111274958955,11128.146714990444,alta,99.46337890625,95.579833984375,94.124755859375,96.38932291666667,23.52423444135802,-0.01991120246845803,-0.027577222259831106,0.01259717725053518,14.330605158730158,0.9374143680395941
data\images\sat_patch_0634.png,residencial,0.6433238052937605,0.1685171013924411,0.09067818866463317,0.44582284707309217,7.673695833889852,0.8032756942772167,0.692546178018393,9892.27248628504,alta,95.30615234375,106.114990234375,85.855224609375,95.7587890625,26.456404309776875,0.05366287619369308,-0.05216855734460356,-0.16222324600878466,14.731316137566138,0.9107868079990051
data\images\sat_patch_0635.png,residencial,0.4312613632278872,0.26790280508160824,0.022049641763741048,0.4619559012580037,8.224028463865974,0.6347072063315521,0.4478590072695687,7784.1185825319935,media,97.040771484375,113.9677734375,81.284423828125,97.43098958333333,25.48379457104995,0.08021950902117561,-0.08835738292775137,-0.2545922568654784,14.287161044973544,0.8761059558794192
data\images\sat_patch_0636.png,residencial,0.6391337234853285,0.41770065734568773,0.03897952040227586,0.531475625424406,3.5695669093547195,0.7964892260213977,0.7282742086762505,9763.321187019903,alta,84.98046875,113.219482421875,88.76220703125,95.654052734375,30.214576013780693,0.14247739902271367,0.021766317587079552,-0.2754524612664829,15.843998015873016,0.8731178864481514
data\images\sat_patch_0637.png,centro,0.8567880295557471,0.150219061451107,0.03179565399255827,0.9375292908534872,4.51375846187223,1.0,0.8384577800269489,13766.339762676203,alta,88.126220703125,101.270751953125,85.91064453125,91.76920572916667,27.834970831528643,0.06940201311694105,-0.012730499116729034,-0.15530611894684426,16.02335482804233,0.9160373933526601
data\images\sat_patch_0638.png,parque_urbano,0.032752868129482526,0.9431375093118773,0.0334756156306588,0.022489398009774186,23.20651896155757,0.07794053859397318,0.04006362988379175,100.0,baixa,57.85009765625,174.930908203125,83.347900390625,105.37630208333333,55.67717881225736,0.5029654786982021,0.1805818985147957,-0.9900889111395387,13.070601851851851,0.5988726023442388
data\images\sat_patch_0639.png,periurbano,0.2434597124041523,0.35088859044236437,0.06036038996923684,0.26653371003879706,11.482657498523466,0.4115094875943187,0.2991080086368304,3467.300091485642,baixa,86.360107421875,125.009765625,94.5673828125,101.97908528645833,25.367962041157984,0.18285320165613458,0.04536223508451364,-0.3387559328662059,13.531415343915343,0.8527691182397151
data\images\sat_patch_0640.png,centro,0.6969981476207737,0.06168713658079138,0.008404214539037627,0.8801554872961541,9.366128445807535,0.9865566011489885,0.8673189704401018,12592.202227740874,alta,98.442626953125,87.902587890625,86.67138671875,91.00553385416667,25.78076013375817,-0.05656189784522183,-0.06358913589141366,0.05114435020651272,15.6297123015873,0.9261398810412618
data\images\sat_patch_0641.png,industrial,0.6332876562441239,0.1947948033601563,0.07242732855096255,0.5448311316300966,6.22984401455521,0.8950205686193068,0.5881992441042704,10274.552084002276,alta,99.033447265625,113.134765625,89.44287109375,100.53702799479167,27.46307765229409,0.06646291685635994,-0.05088478066885571,-0.18795668257007517,15.581845238095237,0.9008781321611573
data\images\sat_patch_0642.png,parque_urbano,0.15198104760949907,0.9422782045073004,0.04780180281098553,0.2202196536840109,17.393336102487822,0.32814292107212517,0.34805386506895086,100.0,baixa,61.252197265625,173.302490234375,80.455322265625,105.00333658854167,59.409779330874635,0.4777149997952397,0.13551239149488356,-0.9756711817123188,14.652075066137566,0.6035094523715667
data\images\sat_patch_0643.png,centro,0.6570636851996976,0.1634350707500383,0.06662474076527229,0.815516970535239,8.50442113937328,0.7561644876739891,0.7878430701206527,11501.367150757742,alta,96.256591796875,104.65234375,93.143310546875,98.01741536458333,28.147971338181307,0.04178884273356426,-0.01643760738541441,-0.10153698135754068,16.575934193121693,0.9286947174417428
data\images\sat_patch_0644.png,residencial,0.6099625663554857,0.18374222125299491,0.09028819298217186,0.4694857957528864,8.839227134992045,0.6280179283196125,0.47255045098634746,8667.879850724676,media,104.508056640625,113.753662109375,97.730224609375,105.33064778645833,31.784841828899907,0.04236017877683748,-0.0335140901902612,-0.11995104587259826,15.778563161375661,0.9219777964415556
data\images\sat_patch_0645.png,centro,0.7795065733731577,0.06862237602437725,0.06224630900792264,0.6787208577186932,3.616660536196141,0.9144841252530523,0.744159634519583,13075.467803966072,alta,97.033447265625,104.65966796875,95.252197265625,98.98177083333333,31.953319728250708,0.03781101133002003,-0.009263562004739006,-0.0860445872545681,17.055968915343914,0.9311150302939637
data\images\sat_patch_0646.png,residencial,0.5007504130325156,0.17173978639355375,0.08716660688451017,0.6124860361063644,11.78368121684713,0.6817433261467694,0.6056694818747561,7510.742316079297,media,89.091064453125,107.87255859375,86.986083984375,94.64990234375,28.397513496377137,0.09535514098864889,-0.011954875890907013,-0.20955102619562996,15.218584656084655,0.9000434525308874
data\images\sat_patch_0647.png,residencial,0.6109105835035646,0.41244762371964483,0.06381736477543863,0.5557055927947844,1.3416075964234189,0.7129371450458482,0.6104147437077104,7681.949072738022,media,86.787841796875,121.513427734375,78.75390625,95.68505859375,34.567838808340035,0.16670846917513332,-0.048531174722577695,-0.4048965833895776,16.107184193121693,0.8317302368875434
data\images\sat_patch_0648.png,residencial,0.5598809877714092,0.449168780349819,0.04191100213532435,0.5565095520198085,6.666120381452004,0.7094131246025364,0.6130156057183053,7913.670344520306,media,91.84814453125,118.3193359375,86.19189453125,98.78645833333333,31.741191346286882,0.1259528411401077,-0.03176953902062932,-0.2965924338616678,15.599413029100528,0.8663579440162682
data\images\sat_patch_0649.png,residencial,0.5743043450189476,0.18134253349368498,0.065339242989526,0.6476562023459538,10.522037516289704,0.9605426509576598,0.5286105216514191,9901.323885053147,alta,93.441162109375,105.425537109375,86.089599609375,94.98543294270833,26.999756449785192,0.060263357247932366,-0.04094876214343744,-0.16486902886021054,15.161458333333334,0.9122135122591705
data\images\sat_patch_0650.png,periurbano,0.2681976106178236,0.5221096594469651,0.0640271624830144,0.3349207790661386,14.870026591255215,0.37452223672381846,0.33597110363954585,2305.845567109363,baixa,90.53662109375,123.191650390625,89.12353515625,100.95060221354167,29.260519130401086,0.1527875976224077,-0.007865327288641233,-0.3304742240623861,14.231894841269842,0.8589068716582091
data\images\sat_patch_0651.png,residencial,0.41826068516596415,0.26567930755147606,0.09094978109338821,0.48985143064683345,5.778323973648177,0.5022302623050484,0.5307670589082433,7878.571067948343,media,91.062744140625,116.817626953125,84.505859375,97.46207682291667,27.48985420056019,0.12389280696921713,-0.037346567649237425,-0.2978935586420031,14.1922123015873,0.8680558220662118
data\images\sat_patch_0652.png,periurbano,0.154010021425106,0.6391734739073576,0.04451256709104475,0.3947972023028612,20.623490030452,0.4936184378797147,0.4064779862837597,402.03420761864743,baixa,77.496826171875,136.155029296875,101.1474609375,104.93310546875,32.80721065093169,0.2745504022034075,0.13238953798032935,-0.4463118201512003,14.247933201058201,0.7965515896508691
data\images\sat_patch_0653.png,residencial,0.3943520603259242,0.25681703088656227,0.043534612457726156,0.7260191004352723,6.722562213835636,0.5561166083372818,0.5588448519741497,7412.2901594595305,media,81.284423828125,102.173583984375,83.238037109375,88.898681640625,24.75176047677071,0.11386344096647967,0.011874447162066861,-0.22398929797555217,14.129050925925927,0.9002139015130003
data\images\sat_patch_0654.png,residencial,0.6564219047032092,0.32326440348703733,0.0382994972805238,0.6961424387798417,6.338944431838517,0.6960326605733909,0.9297432430083673,9903.919947174794,alta,92.57373046875,118.880615234375,88.68603515625,100.04679361979167,32.811302177626565,0.1244092882259782,-0.02144819771583991,-0.28237518782322213,16.365286044973544,0.87064060662012
data\images\sat_patch_0655.png,residencial,0.45068783053971906,0.26726075758568324,0.00390293047295619,0.5461720578418124,8.642822889049537,0.681692015290209,0.579514200262034,7070.909284320544,media,100.288818359375,110.595703125,90.22705078125,100.37052408854167,30.158233424390406,0.04887454349044826,-0.05281327781616373,-0.15281148067281022,14.996775793650794,0.9125639326171355
data\images\sat_patch_0656.png,periurbano,0.22751379260361526,0.5949940271175382,0.01600719171693742,0.1072442564205778,5.930596280735937,0.4139159130645984,0.20938773938538668,1707.333255222892,baixa,66.391845703125,136.092529296875,79.855712890625,94.11336263020833,40.103444006465296,0.34422746569715584,0.09206216654076319,-0.6690734192374399,13.99363425925926,0.7497188083012349
data\images\sat_patch_0657.png,industrial,0.7702294508474801,0.2101453809964206,0.09243447645075184,0.5142397504075599,3.321836341570152,0.7865598884652122,0.7878388935868859,11689.106567810908,alta,98.537841796875,107.544189453125,93.072265625,99.71809895833333,30.67947097579733,0.043702731179030285,-0.02852446677730196,-0.11772321922592423,17.21875,0.9230049591249532
data\images\sat_patch_0658.png,centro,0.6824573265623042,0.05573499222525932,0.04504236740401369,0.554587159213327,0.9689551189865586,0.8097961264845103,0.6111839125803459,10612.40321662661,alta,95.541748046875,99.29931640625,88.668212890625,94.50309244791667,25.60252425541798,0.019285299793636156,-0.03731359088268038,-0.07612804697726644,15.095072751322752,0.9336886484507454
data\images\sat_patch_0659.png,residencial,0.3820784054173262,0.39886496655355375,0.08557011157624068,0.6238719608013068,5.260554233114193,0.5174675752179487,0.6704263206898287,5383.699953824681,media,78.068115234375,116.11865234375,86.92333984375,93.703369140625,29.52501557389047,0.19594814511817035,0.053670807082167746,-0.3588230044898921,15.359375,0.8481322675096301
data\images\sat_patch_0660.png,residencial,0.5196368713953514,0.39419696954801886,0.012312652198572728,0.5349070058241837,7.505963818562446,0.6889831773454499,0.3630409559239931,7091.17223894975,media,88.673095703125,114.689208984375,82.556640625,95.30631510416667,27.770416766030763,0.12792986976272822,-0.0357207525606614,-0.3050620568371901,14.93597056878307,0.8681208953929838
data\images\sat_patch_0661.png,residencial,0.5349813973893158,0.32391806368094966,0.008383129141478863,0.5855463158738096,13.310398351986601,0.847201490669141,0.6038805324585683,8989.39474002916,media,90.116943359375,111.343017578125,86.962890625,96.14095052083333,30.16602264159425,0.10536125399117806,-0.017811473195992668,-0.23718405346753998,16.094535383597883,0.8915694764459897
data\images\sat_patch_0662.png,periurbano,0.3626853308581647,0.45214585926254325,0.03749138731021483,0.4136274306598505,11.762627980297296,0.5047684545980372,0.3688300222520501,2792.1153878336104,baixa,95.300537109375,124.43017578125,92.873779296875,104.20149739583333,31.695687803894906,0.13256971752421837,-0.012896328499817892,-0.29119559742663276,14.968874007936508,0.8672442079432681
data\images\sat_patch_0663.png,periurbano,0.28463398946726,0.5849062868988655,0.11984035162859404,0.2847877268713235,9.448358325885089,0.37796301452802866,0.5499181140781109,3711.9478473291965,media,83.545654296875,150.65185546875,87.19189453125,107.12980143229167,39.60751040022334,0.28653678236158564,0.021355819139056004,-0.6093830061522592,14.399512235449736,0.7445823572535158
data\images\sat_patch_0664.png,centro,0.7235126894600422,0.15236251783372434,0.016459304324600712,0.6496851367397912,1.3975273050215273,0.8327981646765888,0.628382014819952,12451.03564607563,alta,98.741455078125,103.809326171875,85.03759765625,95.86279296875,25.801927738287805,0.02502024942809126,-0.07456702569424406,-0.12434229497393115,15.432746362433862,0.9152414203702584
data\images\sat_patch_0665.png,centro,0.7417430947067397,0.19499895901084385,0.036015185033906355,0.8643552023845584,3.2344790059514277,0.8025854565968901,0.9304508617811644,12477.365691689818,alta,97.231689453125,110.111572265625,96.0830078125,101.14208984375,28.908310612269783,0.062118646362630404,-0.005942029503864463,-0.13302299290606265,16.889219576719576,0.9161086701513683
